KI Date,Site,Observer,Transect,Species Code,Species,Size (cm),Number,"Sexual Phase (TP, IP, juv)",Time,Depth (m),Slope,Note,,KI Date,Site,Observer,Transect,Species Code,Species,Size (cm),Number,"Sexual Phase (TP, IP, juv)",Time,Depth,Slope,Note,,,
29_07_2019,8,KB,3,,Pseudanthias bartlettorum,4,75,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Pseudanthias cooperi,6,20,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Pseudanthias dispar,7,50,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Cirripectes variolosus,6,2,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Centropyge flavissima,8,3,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Chromis acares,4,15,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Chromis margaritifer,4,55,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Chromis margaritifer,6,35,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Lepidozygus tapeinosoma,7,40,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Plectroglyphidodon dickii,8,1,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Stegastes aureus,9,4,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Stegastes aureus,12,2,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Gomphosus varius,8,2,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Halichoeres ornatissimus,9,1,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Labroides dimidiatus,6,1,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Labroides dimidiatus,10,4,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Pseudocheilinus octotaenia,12,1,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Pseudocheilinus octotaenia,7,2,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Pseudocheilinus tetrataenia,6,2,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Thalassoma amblycephalum,3,20,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Chlorurus sordidus,26,1,IP,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Scarus rubroviolaceus,27,1,IP,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Scarus tricolor,33,1,TP,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Acanthurus nigricans,22,4,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Ctenochaetus cyanocheilus,14,5,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Ctenochaetus cyanocheilus,10,2,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Ctenochaetus marginatus,22,3,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Ctenochaetus striatus,14,2,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Ctenochaetus striatus,12,3,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Sufflamen bursa,16,3,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Parupeneus multifasciatus,31,1,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Coris centralis,16,1,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,1,,Paracirrhites forsteri,12,1,,12:04,9.2,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,1,,Cirrhitichthys oxycephalus,6,8,,12:04,9.2,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,1,,Cirrhitichthys oxycephalus,9,9,,12:04,9.2,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,1,,Cirrhitichthys oxycephalus,4,6,,12:04,9.2,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,1,,Valenciennea strigata,11,2,,12:04,9.2,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,1,,Plagiotremus tapeinosoma,7,1,,12:04,9.2,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,1,,Pomacentrus coelestis,8,3,,12:04,9.2,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,1,,Odonus niger,10,3,,12:04,9.2,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,1,,Odonus niger,12,1,,12:04,9.2,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,1,,Canthigaster solandri,6,4,,12:04,9.2,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,1,,Canthigaster solandri,8,4,,12:04,9.2,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,1,,Halichoeres trimaculatus,6,3,,12:04,9.2,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,1,,Sufflamen chrysopterum,8,6,,12:04,9.2,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,1,,Sufflamen chrysopterum,14,2,,12:04,9.2,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,1,,Sufflamen fraenatum,20,1,,12:04,9.2,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,1,,Sufflamen fraenatum,8,5,,12:04,9.2,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,1,,Thalassoma amblycephalum,6,30,,12:04,9.2,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,1,,Thalassoma amblycephalum,4,10,,12:04,9.2,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,2,,Cirrhitichthys oxycephalus,6,8,,12:18,10,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,2,,Cirrhitichthys oxycephalus,8,7,,12:18,10,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,2,,Valenciennea strigata,12,1,,12:18,10,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,2,,Pomacentrus coelestis,8,3,,12:18,10,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,2,,Cirrhilabrus exquisitus,4,1,,12:18,10,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,2,,Sufflamen chrysopterum,6,1,,12:18,10,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,2,,Sufflamen chrysopterum,8,1,,12:18,10,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,2,,Sufflamen chrysopterum,10,3,,12:18,10,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,2,,Sufflamen fraenatum,16,1,,12:18,10,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,2,,Acanthurus olivaceus,26,5,,12:18,10,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,2,,Acanthurus olivaceus,22,1,,12:18,10,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,2,,Pseudobalistes flavimarginatus,48,1,,12:18,10,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,2,,Odonus niger,20,1,,12:18,10,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,2,,Odonus niger,16,6,,12:18,10,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,2,,Odonus niger,10,4,,12:18,10,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,2,,Odonus niger,8,2,,12:18,10,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,2,,Canthigaster solandri,6,3,,12:18,10,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,2,,Canthigaster solandri,8,8,,12:18,10,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,2,,Canthigaster solandri,12,3,,12:18,10,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,3,,Cephalopholis miniata,26,1,,12:31,13.8,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,3,,Pseudanthias cooperi,7,50,,12:31,13.8,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,3,,Pseudanthias cooperi,9,21,,12:31,13.8,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,3,,Cirrhitichthys oxycephalus,6,4,,12:31,13.8,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,3,,Cirrhitichthys oxycephalus,8,3,,12:31,13.8,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,3,,Pomacentrus coelestis,7,41,,12:31,13.8,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,3,,Pomacentrus coelestis,5,61,,12:31,13.8,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,3,,Cirrhilabrus exquisitus,6,23,,12:31,13.8,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,3,,Cirrhilabrus exquisitus,8,8,,12:31,13.8,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,3,,Cirrhilabrus exquisitus,12,3,,12:31,13.8,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,3,,Cirrhilabrus exquisitus,4,3,,12:31,13.8,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,3,,Novaculichthys taeniourus,12,1,,12:31,13.8,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,3,,Scarus ghobban,28,1,IP,12:31,13.8,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,3,,Scarus ghobban,30,1,IP,12:31,13.8,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,3,,Acanthurus olivaceus,25,8,,12:31,13.8,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,3,,Balistoides viridescens,50,1,,12:31,13.8,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,3,,Pseudobalistes flavimarginatus,48,1,,12:31,13.8,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,3,,Pseudobalistes flavimarginatus,50,1,,12:31,13.8,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,3,,Odonus niger,23,15,,12:31,13.8,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,3,,Odonus niger,6,1,,12:31,13.8,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,3,,Stethojulis bandanensis,9,6,,12:31,13.8,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,3,,Halichoeres trimaculatus,6,4,,12:31,13.8,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,3,,Synodus variegatus,14,1,,12:31,13.8,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,3,,Coris gaimard,22,2,,12:31,13.8,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,3,,Gymnothorax thyrsoideus,30,1,,12:31,13.8,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,3,,Thalassoma amblycephalum,8,4,,12:31,13.8,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Epinephelus fasciatus,26,3,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Variola louti,32,1,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Epinephelus howlandi,27,1,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Pseudanthias cooperi,7,11,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Cirrhitichthys oxycephalus,6,7,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Ptereleotris zebra,13,1,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Valenciennea strigata,10,2,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Gymnothorax thyrsoideus,26,1,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Ostorhinchus angustatus,6,6,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Halichoeres trimaculatus,6,1,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Forcipiger flavissimus,12,1,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Chromis margaritifer,4,2,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Pomacentrus coelestis,6,10,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Pomacentrus coelestis,8,5,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Halichoeres ornatissimus,9,2,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Labroides dimidiatus,7,3,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Thalassoma amblycephalum,3,30,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Thalassoma amblycephalum,5,15,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Scarus psittacus,24,1,IP,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Scarus psittacus,28,2,IP,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Acanthurus leucochilus,22,1,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Acanthurus nigricauda,24,1,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Acanthurus nigricauda,21,1,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Acanthurus nigricauda,28,1,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Acanthurus olivaceus,20,6,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Acanthurus olivaceus,12,5,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Melichthys vidua,22,1,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Odonus niger,24,6,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Odonus niger,14,3,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Odonus niger,15,20,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Odonus niger,10,20,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Sufflamen chrysopterum,26,1,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Sufflamen chrysopterum,20,1,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Sufflamen chrysopterum,24,1,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Sufflamen chrysopterum,8,1,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,1,,Canthigaster solandri,10,6,,14:09,9.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Cephalopholis urodeta,7,2,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Epinephelus howlandi,26,1,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Epinephelus fasciatus,24,1,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Epinephelus fasciatus,22,1,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Pseudanthias cooperi,8,18,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Pseudanthias dispar,8,10,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Cirrhitichthys oxycephalus,6,10,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Cirrhitichthys oxycephalus,8,8,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Apolemichthys xanthopunctatus,16,2,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Sufflamen chrysopterum,7,1,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Pomacentrus coelestis,6,17,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Pomacentrus coelestis,8,6,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Pomacentrus coelestis,3,3,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Cirrhilabrus exquisitus,8,3,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Cirrhilabrus exquisitus,5,25,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Labroides dimidiatus,7,3,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Labroides dimidiatus,5,2,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Thalassoma amblycephalum,4,30,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Thalassoma amblycephalum,8,4,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Thalassoma amblycephalum,6,13,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Scarus rubroviolaceus,25,1,IP,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Acanthurus leucochilus,22,1,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Acanthurus olivaceus,20,5,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Acanthurus olivaceus,24,2,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Acanthurus olivaceus,18,6,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Ctenochaetus flavicauda,8,1,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Balistapus undulatus,22,1,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Odonus niger,20,6,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Odonus niger,10,7,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Odonus niger,15,10,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Canthigaster solandri,10,2,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Canthigaster solandri,8,4,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,2,,Canthigaster solandri,12,1,,14:24,11.5,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Cephalopholis urodeta,7,3,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Epinephelus howlandi,24,1,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Pseudanthias cooperi,6,50,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Cirrhitichthys oxycephalus,8,4,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Stethojulis bandanensis,11,2,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Ostorhinchus angustatus,6,5,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Sufflamen chrysopterum,8,1,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Synodus variegatus,14,1,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Ptereleotris zebra,10,30,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Ptereleotris zebra,12,2,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Ptereleotris zebra,8,3,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Pomacentrus coelestis,3,5,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Pomacentrus coelestis,6,16,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Pomacentrus coelestis,8,4,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Coris centralis,7,4,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Coris centralis,12,17,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Cirrhilabrus exquisitus,3,2,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Cirrhilabrus exquisitus,8,6,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Labroides dimidiatus,10,1,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Thalassoma amblycephalum,8,4,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Thalassoma amblycephalum,6,10,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Ctenochaetus flavicauda,5,1,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Balistapus undulatus,21,1,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Odonus niger,10,3,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Odonus niger,8,3,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Sufflamen chrysopterum,15,1,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Sufflamen bursa,5,1,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Canthigaster solandri,8,5,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Canthigaster solandri,12,1,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Canthigaster solandri,10,1,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,27,KB,3,,Thalassoma amblycephalum,5,15,,14:40,12.4,1,,,,,,,,,,,,,,,,,,
5_08_2019,31,KB,3,,Blenniidae spp,8,2,,12:31,13.8,1,,,,,,,,,,,,,,,,,,
